Track name,Artist name,Album,URL
"Choosale Kallaraa (From ""Sr Kalyanamandapam"")",Ishaq vali,Kshanam,https://www.youtube.com/watch?v=RmuSU1CnOUI&pp=ygUiQ2hlbGl5YSBDaGVsaXlhIElzaGFxIHZhbGkgS3NoYW5hbQ%3D%3D
Choosi Chudangane,Devi Sri Prasad,Kalusukovalani,https://www.youtube.com/watch?v=at93_NIYDGY&pp=ygUuQ2hlbGl5YSBDaGVsaXlhIERldmkgU3JpIFByYXNhZCBLYWx1c3Vrb3ZhbGFuaQ%3D%3D
Choosi Nerchukoku,Mana Hyderabadi Folk,Chenda Melam Trance Mix Kerala,https://www.youtube.com/watch?v=DPGEfWMDQRA&pp=ygVSQ2hlbmRhIE1lbGFtIFRyYW5jZSBNaXggS2VyYWxhIE1hbmEgSHlkZXJhYmFkaSBGb2xrIENoZW5kYSBNZWxhbSBUcmFuY2UgTWl4IEtlcmFsYQ%3D%3D
Choti Choti Baatein,Chakri,Amma Nanna O Tamila Ammai,https://www.youtube.com/watch?v=4pw6vyWC9zo&pp=ygUyQ2hlbm5haSBDaGFuZHJhbWEgQ2hha3JpIEFtbWEgTmFubmEgTyBUYW1pbGEgQW1tYWk%3D
Chrysalis (Two To One),S. P. Balasubrahmanyam,Chennai Express,https://www.youtube.com/watch?v=dzFrmipJ1V8&pp=ygU2Q2hlbm5haSBFeHByZXNzIFMuIFAuIEJhbGFzdWJyYWhtYW55YW0gQ2hlbm5haSBFeHByZXNz
Chudandi Saaru,Vishal Dadlani,Chennai Express,https://www.youtube.com/watch?v=ux6ySUmoEhI&pp=ygU1Q2hlbm5haSBFeHByZXNzIE1hc2h1cCBWaXNoYWwgRGFkbGFuaSBDaGVubmFpIEV4cHJlc3M%3D
Chuk Chuk,M.L. Raja,Vaade-Veedu,https://www.youtube.com/watch?v=hgL1iV1iSqo&pp=ygUoQ2hlcGFsYW1tZSBQYWFwYW51IE0uTC4gUmFqYSBWYWFkZS1WZWVkdQ%3D%3D
"Chukkala Chunni (From ""Sr Kalyanamandapam"")",Chaitan Bharadwaj,"Cheppake Cheppake (From ""Mahasamudram"")",https://www.youtube.com/watch?v=m997dWNfYGE&pp=ygVhQ2hlcHBha2UgQ2hlcHBha2UgKEZyb20gIk1haGFzYW11ZHJhbSIpIENoYWl0YW4gQmhhcmFkd2FqIENoZXBwYWtlIENoZXBwYWtlIChGcm9tICJNYWhhc2FtdWRyYW0iKQ%3D%3D
Chusanae Chusanae,K. S. Chithra,Murari,https://www.youtube.com/watch?v=g0MRnE3Jz8U&pp=ygUeQ2hlcHBhbW1hIEsuIFMuIENoaXRocmEgTXVyYXJp
Chuttesai Chuttesai,Udit Narayan,Okkadu,https://www.youtube.com/watch?v=M34DMAUWiXY&pp=ygUmQ2hlcHBhdmUgQ2hpcnVnYWxpIFVkaXQgTmFyYXlhbiBPa2thZHU%3D
Ciao Adios,Udit Narayan,Okkadu (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=M34DMAUWiXY&pp=ygVLQ2hlcHBhdmUgQ2hpcnVnYWxpIFVkaXQgTmFyYXlhbiBPa2thZHUgKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
Cinema Choopistha Mama,Kala Bhairava,Kondapolam,https://www.youtube.com/watch?v=lc6T6lJFNf8&pp=ygUiQ2hldHRla2tpIEthbGEgQmhhaXJhdmEgS29uZGFwb2xhbQ%3D%3D
Cinema Cinema,Baba Sehgal,Rocking Hits of Baba Sehgal - Telugu Hits,https://www.youtube.com/watch?v=Nn4q678_78E&pp=ygVXQ2hpY2sgQ2hpa2xldCAtIEZyb20gIlJpa3NoYXZvZHUiIEJhYmEgU2VoZ2FsIFJvY2tpbmcgSGl0cyBvZiBCYWJhIFNlaGdhbCAtIFRlbHVndSBIaXRz
Class Roomlo,Vilen,Chidiya,https://www.youtube.com/watch?v=Vx7YkKpt-J4&pp=ygUVQ2hpZGl5YSBWaWxlbiBDaGlkaXlh
Clear - Shawn Wasabi Remix,S.P. Charan,Gudumba Shankar,https://www.youtube.com/watch?v=1zjhZUJwO40&pp=ygUrQ2hpZ3VyYWt1IENoYXR1IFMuUC4gQ2hhcmFuIEd1ZHVtYmEgU2hhbmthcg%3D%3D
Close Eyes,S.P. Charan,Gudumba Shankar (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=1zjhZUJwO40&pp=ygVQQ2hpZ3VyYWt1IENoYXR1IFMuUC4gQ2hhcmFuIEd1ZHVtYmEgU2hhbmthciAoT3JpZ2luYWwgTW90aW9uIFBpY3R1cmUgU291bmR0cmFjayk%3D
Closer,Shankar Mahadevan,Anji (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=-ROErLX5jeY&pp=ygVJQ2hpayBCdWsgUG9yaSBTaGFua2FyIE1haGFkZXZhbiBBbmppIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
Clubbed to Death (The Matrix),Tippu,Aadi,https://www.youtube.com/watch?v=VlTH_Bvca1k&pp=ygUaQ2hpa2kgQ2hpa2kgQnVtIFRpcHB1IEFhZGk%3D
CM PM,Ajay-Atul,Agneepath (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=MQM7CNoAsBI&pp=ygVHQ2hpa25pIENoYW1lbGkgQWpheS1BdHVsIEFnbmVlcGF0aCAoT3JpZ2luYWwgTW90aW9uIFBpY3R1cmUgU291bmR0cmFjayk%3D
"Coca Cola (From ""Luka Chuppi"")",Karthik,Gudumba Shankar (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=s2C9-_fM2UY&pp=ygVPQ2hpbGFrYW1tYSBNdWtrdWtpIEthcnRoaWsgR3VkdW1iYSBTaGFua2FyIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
Coca Cola Pepsi,Karthik,Orange,https://www.youtube.com/watch?v=Tii5DmFL_IA&pp=ygUYQ2hpbGlwaWdhIEthcnRoaWsgT3Jhbmdl
College Papala,Vivek - Mervin,"Chill Bro (From ""Local Boy"")",https://www.youtube.com/watch?v=vRg3yQ7nLgc&pp=ygVIQ2hpbGwgQnJvIChGcm9tICJMb2NhbCBCb3kiKSBWaXZlayAtIE1lcnZpbiBDaGlsbCBCcm8gKEZyb20gIkxvY2FsIEJveSIp
College Song,Mahati Swara Sagar,Macherla Niyojakavargam,https://www.youtube.com/watch?v=5L3R1xgpxNg&pp=ygVCQ2hpbGwgTWFhcm8gQ2hpbGwgTWFhcm8gTWFoYXRpIFN3YXJhIFNhZ2FyIE1hY2hlcmxhIE5peW9qYWthdmFyZ2Ft
College Style,"Tippu,Rajeshwari, Manicka Vinayagam,Ganga",Chandramukhi,https://www.youtube.com/watch?v=hgSb0xQN0Tk&pp=ygVIQ2hpbHVrYSBQYWRhIFBhZGEgVGlwcHUsUmFqZXNod2FyaSwgTWFuaWNrYSBWaW5heWFnYW0sR2FuZ2EgQ2hhbmRyYW11a2hp
Colorful Chilaka,Raja Hasan,Chinnadana Neekosam,https://www.youtube.com/watch?v=f9Kd9ku65Dg&pp=ygUyQ2hpbm5hZGFuYSBOZWVrb3NhbSBSYWphIEhhc2FuIENoaW5uYWRhbmEgTmVla29zYW0%3D
Colours Song,"Raja Hasan, Anoop Rubens, Sravani",Ishq,https://www.youtube.com/watch?v=l1FeaY_tPsQ&pp=ygUyQ2hpbm5hZGhhbmEgUmFqYSBIYXNhbiwgQW5vb3AgUnViZW5zLCBTcmF2YW5pIElzaHE%3D
Columbus,Thaman S,Brindaavanam,https://www.youtube.com/watch?v=3OQzOuy2Dzc&pp=ygUkQ2hpbm5hZGhvIFZ5cHUgVGhhbWFuIFMgQnJpbmRhYXZhbmFt
Coma Coma Coma,Hariharan,Tagore,https://www.youtube.com/watch?v=DQG6ldU-9WE&pp=ygUiQ2hpbm5hZ2EgQ2hpbm5hZ2EgSGFyaWhhcmFuIFRhZ29yZQ%3D%3D
Come & Get It,Chinmayi,Charitha Kaamakshi,https://www.youtube.com/watch?v=Q2y6ghdFBM8&pp=ygUpQ2hpcnUgQmlkaXlhbSBDaGlubWF5aSBDaGFyaXRoYSBLYWFtYWtzaGk%3D
Come to the Party,Mano,Style,https://www.youtube.com/watch?v=uyDxfF6Cty4&pp=ygUbQ2hpcnUgQ2hleXllc3RoZSBNYW5vIFN0eWxl
Cool for the Summer,Yazin Nizar,Ekkadiki Pothavu Chinnavada,https://www.youtube.com/watch?v=6CcOrjc0bJ4&pp=ygVBQ2hpcnVuYW1hIFRoYW5hIENoaXJ1bmFtYSBZYXppbiBOaXphciBFa2thZGlraSBQb3RoYXZ1IENoaW5uYXZhZGE%3D
Cooler Than Me,Vijay Prakash,Prema Kavali,https://www.youtube.com/watch?v=pZDaRSu7MQM&pp=ygUuQ2hpcnVuYXZ2ZSBWaXNpcmF2ZSBWaWpheSBQcmFrYXNoIFByZW1hIEthdmFsaQ%3D%3D
COWBELL WARRIOR!,Vijay Prakash,Prema Kavali (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=-cYlDeLoiIQ&pp=ygVbQ2hpcnVuYXZ2ZSBWaXNpcmF2ZSAtIFJlbWl4IFZpamF5IFByYWthc2ggUHJlbWEgS2F2YWxpIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
Cradles,Anirudh Ravichander,Varun Doctor (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=FBz9G-WSGYU&pp=ygVPQ2hpdHRlbW1hIEFuaXJ1ZGggUmF2aWNoYW5kZXIgVmFydW4gRG9jdG9yIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
CRAVE,Ram Miriyala,"Chitti (From ""Jathi Ratnalu"")",https://www.youtube.com/watch?v=uvCbZxYdLuU&pp=ygVIQ2hpdHRpIChGcm9tICJKYXRoaSBSYXRuYWx1IikgUmFtIE1pcml5YWxhIENoaXR0aSAoRnJvbSAiSmF0aGkgUmF0bmFsdSIp
Cravin',Pradeep Somasundaran,Bujjigadu,https://www.youtube.com/watch?v=ZNGzsYq20wg&pp=ygUtQ2hpdHRpIEFheWlyZXkgUHJhZGVlcCBTb21hc3VuZGFyYW4gQnVqamlnYWR1
Crazy Feeling,Zia Ul Haq,Most Eligible Bachelor,https://www.youtube.com/watch?v=E08M8gPzzNk&pp=ygUuQ2hpdHRpIEFkdWd1IFppYSBVbCBIYXEgTW9zdCBFbGlnaWJsZSBCYWNoZWxvcg%3D%3D
Creepin',Karthik,Veera (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=BxPQ8kxv6RE&pp=ygVAQ2hpdHRpIENoaXR0aSBLYXJ0aGlrIFZlZXJhIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
Criminal City,Mallikarjun,Gudumba Shankar,https://www.youtube.com/watch?v=zK1BQk0L-5U&pp=ygUrQ2hpdHRpIE5hZHVtdW5lIE1hbGxpa2FyanVuIEd1ZHVtYmEgU2hhbmthcg%3D%3D
Crystals,Mallikarjun,Gudumba Shankar (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=mDZ1BDO8OeY&pp=ygVQQ2hpdHRpIE5hZHVtdW5lIE1hbGxpa2FyanVuIEd1ZHVtYmEgU2hhbmthciAoT3JpZ2luYWwgTW90aW9uIFBpY3R1cmUgU291bmR0cmFjayk%3D
Cupid - Twin Ver.,Meet Bros Anjjan,Roy,https://www.youtube.com/watch?v=zpsVpnvFfZQ&pp=ygUpQ2hpdHRpeWFhbiBLYWxhaXlhYW4gTWVldCBCcm9zIEFuamphbiBSb3k%3D
Daakko Daakko Meka,Darshan Raval,"Chogada (From ""Loveyatri"")",https://www.youtube.com/watch?v=asYxxtiWUyw&pp=ygVDQ2hvZ2FkYSAoRnJvbSAiTG92ZXlhdHJpIikgRGFyc2hhbiBSYXZhbCBDaG9nYWRhIChGcm9tICJMb3ZleWF0cmkiKQ%3D%3D
"Daakko Daakko Meka (From ""Pushpa - The Rise"")(Telugu)",Tippu,Aaru,https://www.youtube.com/watch?v=YW6A3GGiGCQ&pp=ygUaQ2hvb2RvZGRlIE5hbm51IFRpcHB1IEFhcnU%3D
Daang Daang,Karthik,Pokiri,https://www.youtube.com/watch?v=Wyev8Bae-3Q&pp=ygUYQ2hvb2RvZGh1IEthcnRoaWsgUG9raXJp
"Daang Daang (From ""Sarileru Neekevvaru"")",Adnan Sami,Temper,https://www.youtube.com/watch?v=hLrqJTN7Gmo&pp=ygUhQ2hvb2xlbmdlIEFhc21hIEFkbmFuIFNhbWkgVGVtcGVy
Daaru Desi,Shankar Mahadevan,Idiot,https://www.youtube.com/watch?v=2YnThwhSfFg&pp=ygUoQ2hvb3B1bHRobyBHdWNoaSBTaGFua2FyIE1haGFkZXZhbiBJZGlvdA%3D%3D
Dai Dai Dhamma,Shankar Mahadevan,Idiot (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=StWuojUG6bI&pp=ygVNQ2hvb3B1bHRobyBHdWNoaSBTaGFua2FyIE1haGFkZXZhbiBJZGlvdCAoT3JpZ2luYWwgTW90aW9uIFBpY3R1cmUgU291bmR0cmFjayk%3D
Dailamo,Padmalatha,Dhruva,https://www.youtube.com/watch?v=1FMDlWOu-AI&pp=ygUfQ2hvb3NhIENob29zYSBQYWRtYWxhdGhhIERocnV2YQ%3D%3D
Dammare Damma,Sid Sriram,"Choosale Kallaraa (From ""Sr Kalyanamandapam"")",https://www.youtube.com/watch?v=1zTznB4InA0&pp=ygVmQ2hvb3NhbGUgS2FsbGFyYWEgKEZyb20gIlNyIEthbHlhbmFtYW5kYXBhbSIpIFNpZCBTcmlyYW0gQ2hvb3NhbGUgS2FsbGFyYWEgKEZyb20gIlNyIEthbHlhbmFtYW5kYXBhbSIp
Dance Monkey,Anurag Kulkarni,Chalo,https://www.youtube.com/watch?v=_JVghQCWnRI&pp=ygUnQ2hvb3NpIENodWRhbmdhbmUgQW51cmFnIEt1bGthcm5pIENoYWxv
Dance Pe Chance,David Simon,Rang De,https://www.youtube.com/watch?v=6jz460j6Ooc&pp=ygUlQ2hvb3NpIE5lcmNodWtva3UgRGF2aWQgU2ltb24gUmFuZyBEZQ%3D%3D
Dance The Night - From Barbie The Album,Devi Sri Prasad,Kotha Kothagaa,https://www.youtube.com/watch?v=afsWVNIIKQU&pp=ygUyQ2hvdGkgQ2hvdGkgQmFhdGVpbiBEZXZpIFNyaSBQcmFzYWQgS290aGEgS290aGFnYWE%3D
Dancin - Krono Remix,Devi Sri Prasad,Maharshi,https://www.youtube.com/watch?v=afsWVNIIKQU&pp=ygUsQ2hvdGkgQ2hvdGkgQmFhdGVpbiBEZXZpIFNyaSBQcmFzYWQgTWFoYXJzaGk%3D
Dandaalayyaa,Tritonal,Coalesce,https://www.youtube.com/watch?v=iJrqzdZydhc&pp=ygUoQ2hyeXNhbGlzIChUd28gVG8gT25lKSBUcml0b25hbCBDb2FsZXNjZQ%3D%3D
Dandelions,Hemachandra Vedala,Raghuvaran B Tech,https://www.youtube.com/watch?v=nIL5fPWaMoI&pp=ygUzQ2h1ZGFuZGkgU2FhcnUgSGVtYWNoYW5kcmEgVmVkYWxhIFJhZ2h1dmFyYW4gQiBUZWNo
Dandiya India,Devi Sri Prasad,Thulasi,https://www.youtube.com/watch?v=zI-ek253xo8&pp=ygUhQ2h1ayBDaHVrIERldmkgU3JpIFByYXNhZCBUaHVsYXNp
Dangerous,Devi Sri Prasad,Thulasi (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=zI-ek253xo8&pp=ygVGQ2h1ayBDaHVrIERldmkgU3JpIFByYXNhZCBUaHVsYXNpIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
Danielle (smile on my face),Anurag Kulkarni,"Chukkala Chunni (From ""Sr Kalyanamandapam"")",https://www.youtube.com/watch?v=CXgMtDQMwwU&pp=ygVnQ2h1a2thbGEgQ2h1bm5pIChGcm9tICJTciBLYWx5YW5hbWFuZGFwYW0iKSBBbnVyYWcgS3Vsa2FybmkgQ2h1a2thbGEgQ2h1bm5pIChGcm9tICJTciBLYWx5YW5hbWFuZGFwYW0iKQ%3D%3D
DARK CLOUDS,Rita Thyagarajan,Super Machi,https://www.youtube.com/watch?v=UywdAxNJpRw&pp=ygUuQ2h1c2FuYWUgQ2h1c2FuYWUgUml0YSBUaHlhZ2FyYWphbiBTdXBlciBNYWNoaQ%3D%3D
Darkside,Yuvan Shankar Raja,Awaara (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=oMeW3UOXwKc&pp=ygVSQ2h1dHRlc2FpIENodXR0ZXNhaSBZdXZhbiBTaGFua2FyIFJhamEgQXdhYXJhIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
Darlingey,Anne-Marie,Speak Your Mind (Deluxe),https://www.youtube.com/watch?v=2wC-y3pidKk&pp=ygUuQ2lhbyBBZGlvcyBBbm5lLU1hcmllIFNwZWFrIFlvdXIgTWluZCAoRGVsdXhlKQ%3D%3D
Darshana,Simha Yadgiri,Race Gurram,https://www.youtube.com/watch?v=9sdEQZJ5OGM&pp=ygUwQ2luZW1hIENob29waXN0aGEgTWFtYSBTaW1oYSBZYWRnaXJpIFJhY2UgR3VycmFt
"Darshana - From ""Hridayam""",Shankar Mahadevan,Kathanayakudu,https://www.youtube.com/watch?v=SJKk42HdAl8&pp=ygUtQ2luZW1hIENpbmVtYSBTaGFua2FyIE1haGFkZXZhbiBLYXRoYW5heWFrdWR1
Daylight,Kala Bhairava,Mukhachitram,https://www.youtube.com/watch?v=oUm_02TyYBs&pp=ygUnQ2xhc3MgUm9vbWxvIEthbGEgQmhhaXJhdmEgTXVraGFjaGl0cmFt
Dealing with Difficulty #01 Seeking Help,Pusher,Clear,https://www.youtube.com/watch?v=1b0Peus4HfU&pp=ygUnQ2xlYXIgLSBTaGF3biBXYXNhYmkgUmVtaXggUHVzaGVyIENsZWFy
death bed (coffee for your head),DVRST,Close Eyes,https://www.youtube.com/watch?v=4UIFRUS0YYY&pp=ygUbQ2xvc2UgRXllcyBEVlJTVCBDbG9zZSBFeWVz
Death Lotto,The Chainsmokers,Closer,https://www.youtube.com/watch?v=PT2_F-1esPk&pp=ygUeQ2xvc2VyIFRoZSBDaGFpbnNtb2tlcnMgQ2xvc2Vy
Deep End,Robert D.,The Very Best of Sci-fi & Fantasy (From Sucker Punch to V for Vendetta) [Original Motion Picture Soundtrack],https://www.youtube.com/watch?v=DZMT7KRu7UQ&pp=ygWUAUNsdWJiZWQgdG8gRGVhdGggKFRoZSBNYXRyaXgpIFJvYmVydCBELiBUaGUgVmVyeSBCZXN0IG9mIFNjaS1maSAmIEZhbnRhc3kgKEZyb20gU3Vja2VyIFB1bmNoIHRvIFYgZm9yIFZlbmRldHRhKSBbT3JpZ2luYWwgTW90aW9uIFBpY3R1cmUgU291bmR0cmFja10%3D
Deep Inside,KK,Dil,https://www.youtube.com/watch?v=9xVPLq7RcYM&pp=ygUMQ00gUE0gS0sgRGls
Deepali,Tony Kakkar,"Coca Cola (From ""Luka Chuppi"")",https://www.youtube.com/watch?v=_cPHiwPqbqo&pp=ygVJQ29jYSBDb2xhIChGcm9tICJMdWthIENodXBwaSIpIFRvbnkgS2Fra2FyIENvY2EgQ29sYSAoRnJvbSAiTHVrYSBDaHVwcGkiKQ%3D%3D
Deewangi Deewangi,"Aditi Bhavaraju, Ramya behra, Simha, Hanuman",Venky Mama,https://www.youtube.com/watch?v=frFxCzDW7l8&pp=ygVHQ29jYSBDb2xhIFBlcHNpIEFkaXRpIEJoYXZhcmFqdSwgUmFteWEgYmVocmEsIFNpbWhhLCBIYW51bWFuIFZlbmt5IE1hbWE%3D
Degrees,Jessi Gift,Vikramarkudu,https://www.youtube.com/watch?v=8BNLsznoeBA&pp=ygUmQ29sbGVnZSBQYXBhbGEgSmVzc2kgR2lmdCBWaWtyYW1hcmt1ZHU%3D
Deham Thiri,Jassie Gift,Vikramarkudu (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=LPK3q4eR5t0&pp=ygVMQ29sbGVnZSBQYXBhbGEgSmFzc2llIEdpZnQgVmlrcmFtYXJrdWR1IChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
Dekho Dekho Gabbar Singh,Hemachandra Vedala,Colour Photo,https://www.youtube.com/watch?v=wFjFQqzj1Kw&pp=ygUsQ29sbGVnZSBTb25nIEhlbWFjaGFuZHJhIFZlZGFsYSBDb2xvdXIgUGhvdG8%3D
Dekhte Dekhte,A.R. Rahman,Prema Desam,https://www.youtube.com/watch?v=eKGZPYrW0X4&pp=ygUlQ29sbGVnZSBTdHlsZSBBLlIuIFJhaG1hbiBQcmVtYSBEZXNhbQ%3D%3D
Delicate,Narendra Doddapaneni,Express Raja,https://www.youtube.com/watch?v=dlEtMxVUyjA&pp=ygUyQ29sb3JmdWwgQ2hpbGFrYSBOYXJlbmRyYSBEb2RkYXBhbmVuaSBFeHByZXNzIFJhamE%3D
Demons,Jaspreet Jasz,The Warriorr,https://www.youtube.com/watch?v=lkgz5TmTUEA&pp=ygUnQ29sb3VycyBTb25nIEphc3ByZWV0IEphc3ogVGhlIFdhcnJpb3Jy
Deo Deo,A.R. Rahman,Jeans,https://www.youtube.com/watch?v=BtMOvr-EC9o&pp=ygUaQ29sdW1idXMgQS5SLiBSYWhtYW4gSmVhbnM%3D
Desi Girl,Yazin Nizar,Run Raja Run (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=uWX2CtGlvXY&pp=ygVMQ29tYSBDb21hIENvbWEgWWF6aW4gTml6YXIgUnVuIFJhamEgUnVuIChPcmlnaW5hbCBNb3Rpb24gUGljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
Desi Kalakaar,Selena Gomez,Stars Dance (Bonus Track Version),https://www.youtube.com/watch?v=n-D1EB74Ckg&pp=ygU8Q29tZSAmIEdldCBJdCBTZWxlbmEgR29tZXogU3RhcnMgRGFuY2UgKEJvbnVzIFRyYWNrIFZlcnNpb24p
Desire,Vijay Prakash,S/O Satyamurthy (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=SgNMG3KDta8&pp=ygVUQ29tZSB0byB0aGUgUGFydHkgVmlqYXkgUHJha2FzaCBTL08gU2F0eWFtdXJ0aHkgKE9yaWdpbmFsIE1vdGlvbiBQaWN0dXJlIFNvdW5kdHJhY2sp
Dessert - Remix,Vijay Prakash,Son Of Satyamurthy,https://www.youtube.com/watch?v=SgNMG3KDta8&pp=ygUyQ29tZSBUbyBUaGUgUGFydHkgVmlqYXkgUHJha2FzaCBTb24gT2YgU2F0eWFtdXJ0aHk%3D
Destination,Demi Lovato,Confident,https://www.youtube.com/watch?v=5PkGVXR16Tk&pp=ygUpQ29vbCBmb3IgdGhlIFN1bW1lciBEZW1pIExvdmF0byBDb25maWRlbnQ%3D
Dethadi Dethadi,Lucky Luke,Cooler Than Me,https://www.youtube.com/watch?v=A3pJB4m713M&pp=ygUoQ29vbGVyIFRoYW4gTWUgTHVja3kgTHVrZSBDb29sZXIgVGhhbiBNZQ%3D%3D
Deva Deva,SXMPRA,COWBELL WARRIOR!,https://www.youtube.com/watch?v=0dT9siTP70Y&pp=ygUoQ09XQkVMTCBXQVJSSU9SISBTWE1QUkEgQ09XQkVMTCBXQVJSSU9SIQ%3D%3D
Devatha,Besomorph,Cradles,https://www.youtube.com/watch?v=ZYU-RdN34SM&pp=ygUZQ3JhZGxlcyBCZXNvbW9ycGggQ3JhZGxlcw%3D%3D
"Devil (feat. Busta Rhymes, B.o.B & Neon Hitch)",Sub Urban,Cradles,https://www.youtube.com/watch?v=KBtk5FUeJbk&pp=ygUZQ3JhZGxlcyBTdWIgVXJiYW4gQ3JhZGxlcw%3D%3D
Devil Eyes,CRÈME,CRAVE,https://www.youtube.com/watch?v=XRQ_6dHeYn0&pp=ygUSQ1JBVkUgQ1LDiE1FIENSQVZF
Devuda Devuda,Stileto,Cravin',https://www.youtube.com/watch?v=7Iu3LBmxQ-4&pp=ygUXQ3JhdmluJyBTdGlsZXRvIENyYXZpbic%3D
Devudu Karunisthadani,Prudhvi Chandra,Nenu Sailaja (Original Motion PIcture Soundtrack),https://www.youtube.com/watch?v=QCTtc36u-Kk&pp=ygVPQ3JhenkgRmVlbGluZyBQcnVkaHZpIENoYW5kcmEgTmVudSBTYWlsYWphIChPcmlnaW5hbCBNb3Rpb24gUEljdHVyZSBTb3VuZHRyYWNrKQ%3D%3D
Dhaare Ledha,Prudhvi Chandra,Nenu Sailaja,https://www.youtube.com/watch?v=QCTtc36u-Kk&pp=ygUqQ3JhenkgRmVlbGluZyBQcnVkaHZpIENoYW5kcmEgTmVudSBTYWlsYWph
Dhaari Choodu,SP3CTRUM,Creepin',https://www.youtube.com/watch?v=Lz5-j_-r46A&pp=ygUaQ3JlZXBpbicgU1AzQ1RSVU0gQ3JlZXBpbic%3D
"Dhada Dhada (From ""The Warriorr"")(Telugu)",HAYASA G,Criminal City,https://www.youtube.com/watch?v=cXack4llWVA&pp=ygUkQ3JpbWluYWwgQ2l0eSBIQVlBU0EgRyBDcmltaW5hbCBDaXR5
Dhada Puttistha,Isolate.exe,Crystals,https://www.youtube.com/watch?v=Ov6ymmqp27s&pp=ygUdQ3J5c3RhbHMgSXNvbGF0ZS5leGUgQ3J5c3RhbHM%3D
Dhadak Dhadak,FIFTY FIFTY,The Beginning,https://www.youtube.com/watch?v=62TrmUvQGjo&pp=ygUrQ3VwaWQgLSBUd2luIFZlci4gRklGVFkgRklGVFkgVGhlIEJlZ2lubmluZw%3D%3D
Dhak Dhak Dhak,Sivam,Pushpa - The Rise,https://www.youtube.com/watch?v=gKKDbWAKL9U&pp=ygUqRGFha2tvIERhYWtrbyBNZWthIFNpdmFtIFB1c2hwYSAtIFRoZSBSaXNl
Dhamki Maaro,Devi Sri Prasad,"Daakko Daakko Meka (From ""Pushpa - The Rise"")(Telugu)",https://www.youtube.com/watch?v=gKKDbWAKL9U&pp=ygV7RGFha2tvIERhYWtrbyBNZWthIChGcm9tICJQdXNocGEgLSBUaGUgUmlzZSIpKFRlbHVndSkgRGV2aSBTcmkgUHJhc2FkIERhYWtrbyBEYWFra28gTWVrYSAoRnJvbSAiUHVzaHBhIC0gVGhlIFJpc2UiKShUZWx1Z3Up
Dheemthana Dheemthana,Nakash Aziz,Sarileru Neekevvaru,https://www.youtube.com/watch?v=w9EIM1mxQx4&pp=ygUrRGFhbmcgRGFhbmcgTmFrYXNoIEF6aXogU2FyaWxlcnUgTmVla2V2dmFydQ%3D%3D
Dheera Dheera,Nakash Aziz,"Daang Daang (From ""Sarileru Neekevvaru"")",https://www.youtube.com/watch?v=w9EIM1mxQx4&pp=ygVdRGFhbmcgRGFhbmcgKEZyb20gIlNhcmlsZXJ1IE5lZWtldnZhcnUiKSBOYWthc2ggQXppeiBEYWFuZyBEYWFuZyAoRnJvbSAiU2FyaWxlcnUgTmVla2V2dmFydSIp
Dheere Dheere,Benny Dayal,Cocktail (Original Motion Picture Soundtrack),https://www.youtube.com/watch?v=3nA1hmKCRpE&pp=ygVERGFhcnUgRGVzaSBCZW5ueSBEYXlhbCBDb2NrdGFpbCAoT3JpZ2luYWwgTW90aW9uIFBpY3R1cmUgU291bmR0cmFjayk%3D
